comment,label
dont love anything love  things in world father mother teacher and study,irrelevant
indian teachers are best,irrelevant
sir apka whatsapp phone no de do,irrelevant
op shayri,irrelevant
th chemistry,irrelevant
legend never read a comment during lecture,irrelevant
monoatomic ideal gas be likeam i a joke to you,irrelevant
chuha sir ka favourite dish ha,irrelevant
didi kitna chilati h,irrelevant
hey guys i have created a group in which you can post your doubts many students dont go in coachings and tuitions hence they have no way to clear their doubtsin this group you can post your doubts and the students who know the solution will help youthe link is given belowanyone serious about this is hertly invited httpschatwhatsappcomkobudbmsslefwxwlzv,irrelevant
httpsyoutubebbimnfufpa newtons law of cooling in malayalam class,irrelevant
a big salute for your hardwork sir,irrelevant
physics has tought usstresstensionpressurein next video strokeand new editions in future,irrelevant
kon kon abhi feb mein dekhra h,irrelevant
sir aapke ghar me bhoot hai kya ye kasie awaaze aa rhe hai,irrelevant
intercept form,irrelevant
baje rat ko,irrelevant
who is here after passed out of th without giving any exam,irrelevant
chura ke heat carnot chala,irrelevant
answer is joule,irrelevant
legands watching this video at night,irrelevant
class  chapter  binomial theorem introductionhttpsyoutubenvbekvhusiiwkfctvzxhhb,irrelevant
only wallah wallahjai ho sirji,irrelevant
thanks sir and i love u sir,irrelevant
sir sound is very low,irrelevant
how many of u are watching in december,irrelevant
jalwa hai apka sir,irrelevant
what is the reason of your happyness i h,irrelevant
pubg guysid jorawarlooking for a squad,irrelevant
nautanki sala,irrelevant
who is here in  hit a like,irrelevant
which is the best book for physics neet exam,irrelevant
next level students watch this video end of,irrelevant
cal and  cal,irrelevant
super ultra legendary watch this video after getting into iits,irrelevant
jab tak suraj chand rahega physics wllah ka name rahega yes or no,irrelevant
after years finally youtube recommend this video,irrelevant
nothing,irrelevant
people who have noticed that siren at  and replayed itlike if you,irrelevant
god bless you to all,irrelevant
usually we study statstics in last day before exam but this time i am studying it in morning before exam,irrelevant
tshm,irrelevant
bhayankar question,irrelevant
mkm g,irrelevant
agar aapka answer sahi h to badhai ho agar nhi h to aage padhai ho,irrelevant
kash me past me jakr si ko bta sakta ki ab  ye lagane ki jarurat nahi hai,irrelevant
cool background music of fan v nice explanation,irrelevant
physics numericals are very dangerous really,irrelevant
tomorrow annual exam,irrelevant
is three digit no,irrelevant
halwa ban gye re,irrelevant
nonstop,irrelevant
i am watching it after year,irrelevant
super ultra legends are watching this in feb,irrelevant
sir apki smile bahut achhi lagati hai,irrelevant
sirs favourite number  and,irrelevant
sir u r best teacher best motivator i mean u r all rounder sir,irrelevant
how is everyone now,irrelevant
tu bilkul bhi achcha nahin phadati,irrelevant
alak sir is the best teachernow i am watching this video in december,irrelevant
it is the best platform for neet preparation for bio tqsm mam,irrelevant
congratulations for  million sir,irrelevant
who is here from  grade,irrelevant
wale presentation deke jao,irrelevant
all dislikes are from choaching teacher,irrelevant
ill comeback in  min and start from here,irrelevant
mam u r so beautiful and ur lectures are as beautiful as u from,irrelevant
what is the name of this mam,irrelevant
ans h   m,irrelevant
wishing you all the very best for k subscribers and hope well for future journey,irrelevant
at  to so funny mera guglu muglu sirrrr,irrelevant
wcal qcalw q cal,irrelevant
likes for alakh sir,irrelevant
books konsi,irrelevant
in  thankyou so much sir,irrelevant
yograjbali,irrelevant
sonu kumar,irrelevant
exactly correct time sir,irrelevant
xexcosedxcotxsecxxlogecosxsinxsecxtajxcosecxx,irrelevant
lagend are learn  day before exam,irrelevant
physics wallah u are great sir,irrelevant
physics wallah op,irrelevant
ultra legend watching  on jan  but we love to watch this video again and again,irrelevant
congrats sir for k subscribers,irrelevant
mam app corona ka vecine banao na,irrelevant
mar,irrelevant
whos watching in  class like karo,irrelevant
really its awesome concept i studied bm sharma hc verma physics galaxy dc pandey but u provided awesome logic,irrelevant
you are the best teacher of physics sir i always like your teaching style,irrelevant
parnam siraap padhate ho to apne jaysa feel hota hai,irrelevant
future doctor  aspirants,irrelevant
physics online classes  nophysics wallah classes  yup,irrelevant
those who are seeing this in october hit like button for alakh pandey sir,irrelevant
keep pots clean other wise family gets sick,irrelevant
namaskar ye hai vividbharti,irrelevant
cards mathematics is so interesting,irrelevant
five x squarex,irrelevant
aap yaha kaha aa gaye aapko heaven m parmsundariyo ko padhana chahiye,irrelevant
httpsyoutubexwpcceciivisit my channel for equations of motionhttpsyoutubexwpccecii,irrelevant
hai sir answer,irrelevant
me revise in september,irrelevant
end m kat dia sir ne,irrelevant
legend are waching after  year and near  tearm exam,irrelevant
cvvvv,irrelevant
direction,irrelevant
sir aakhir kaar k subscribers congrats,irrelevant
centripetal acceleration is also written as ar because it is also known as radial acceleration,irrelevant
physics wallllah,irrelevant
mam aap kya padhati ho jhakaas,irrelevant
me watching this video on  my date of birth,irrelevant
i am in search of a girlfriend any want to be my gf,irrelevant
sir im from assamapka video dekhta hu,irrelevant
because of you sir now i able to apply physics in almost everything cool dude baby,irrelevant
sus,irrelevant
sir da mukabala das menu kithe hai ni,irrelevant
genius,irrelevant
what the concept ar givenmost of  question of hc verma  d mukherjee have solvedthank you sir ji,irrelevant
amazing explanation very well done keep it up us,irrelevant
in the last question time is  sec and height of tree is  m,irrelevant
are sir aap tshirt kaha se lete hai,irrelevant
i criedand i cant believe that alakh sir can be so cruel,irrelevant
excellent teaching sir jee,irrelevant
hii guys,irrelevant
mam me,irrelevant
sir u r too cute,irrelevant
always god will help you,irrelevant
all the radiation video are sponsored by bb,irrelevant
itni baatein ap teep lein tipu sultan ki tarah itne acche sir kaha milenge,irrelevant
in dabbanghum yaha ke robin hood hai nam hai chulbul pandeyin physicshum yaha ke enstine hai nam hai alakh pandey,irrelevant
focus problem screwed me to understand it,irrelevant
kuch samj me aaya hai mam,irrelevant
kon kon jee  wala hai,irrelevant
nyc video sr sr,irrelevant
manjil ko bhula kr jindagi jiya to kya jiya wala ladka padha raha hai waisa lag raha hai,irrelevant
u r rocking,irrelevant
i have passed out bsc but i m seeing this video,irrelevant
thank you so much mamab iit to lag he jauga,irrelevant
i m in  class lol,irrelevant
ill watch this lecture in feb,irrelevant
i am watching this in  class,irrelevant
kon kon ye  me dekh raha he,irrelevant
the correct answer is rpie,irrelevant
xy,irrelevant
me kon lecture kr raha,irrelevant
chunki,irrelevant
sir you should insert more ads because we can do at least this type of help for you jai hind,irrelevant
to watch from,irrelevant
mam apka shadi hogya,irrelevant
mam app baut accha samjhat ho,irrelevant
hy sir,irrelevant
hit like if you are watching after  am,irrelevant
saara jamaanaaaaaaa carmutth engine ka deewaanaaaaaaa,irrelevant
ultra legends are watching  day before final exam,irrelevant
class  concept  more you go to the higher state you have to gain more energyclass  concept  if you want to produce voltage in yourself you have to get an external force,irrelevant
her explain is so cute as her face not a problem will be come when you regularly follow her word,irrelevant
you are one of the best engineers of india,irrelevant
example is house fly motion,irrelevant
i think  m,irrelevant
arey re arey ye kya hua maine na ye jaana,irrelevant
sir you aregreatwe love u from bangladesh,irrelevant
that pause,irrelevant
sir option c hai,irrelevant
batte kya hota h takle,irrelevant
ur way of teaching is the bestthank you sirr,irrelevant
pursuing ba still watching your video,irrelevant
sir gayab ho gaye the,irrelevant
ayush captain,irrelevant
sir mujhe smj nhi aa raha ki itna acha koi kese padha sakta h sir maza aaa gyabhaiyo or kese or ki behenoolike karooo krr doo abbitna niche aa gae abb to krr hi dooo,irrelevant
sir aap definitely iit se padhe hoge app kitna bahi bole ki app  or  th passed ho you are great sir and i definitely sure your aim are also great and one request sir please atleast th ka electrostatic and magnesium complete kare please please please please please please please please please please pleaseif you read this comment please reply your pleaselot of love form all students thank,irrelevant
i am watching this at x speed,irrelevant
sir specific gravity pe vi video banaiye,irrelevant
those who are here still after purchasing batch like thoko jorse,irrelevant
yes sir,irrelevant
ans  after  collision they meet at point a jee question,irrelevant
sirji nakhun mat chabaya kariye plssssssssssss,irrelevant
carnot had died in only  yrs,irrelevant
like if your are watching in,irrelevant
centripetal tangential,irrelevant
mam ap to na hamare school main aa jao,irrelevant
virat kohli like ben stokes,irrelevant
attendance who are watching  day before exam in x speed,irrelevant
who thinks that he is a legend if yes kill thumbs up,irrelevant
anybody in class,irrelevant
if sure knows english whole world will be benefited,irrelevant
are sir agr shortcut bata diya to unse tution thori lenge  this is business,irrelevant
legends watch in october,irrelevant
legend are watching in may of session,irrelevant
watching in feburary,irrelevant
we have d,irrelevant
kya pdhate ho sir,irrelevant
funny moment,irrelevant
sir became vivek bindracome on come on,irrelevant
august  attendance here,irrelevant
sarfuddin qureshi,irrelevant
last  min me camera portrait mode me tha,irrelevant
i am a bengali medium studentbut i am watching this,irrelevant
httpsyoutubeaswjetppwplz watch this video of physics wallah  how did he earn money,irrelevant
who else is trying to remove that black dot,irrelevant
fsheeeu khichickhow many of you got it,irrelevant
sa rai ga ma alak sir hamai hmaisha padhana,irrelevant
you teach oosm sir,irrelevant
sir jante hai bb ki vines ko,irrelevant
unacademy waloo tum kitna bhi ads lagalooo padna too physics wallah se hia,irrelevant
when sir said paas m koi chota bhai behan khel raha h to use maar peet k bhaga demy younger cousin was sitting beside me he looked at me i looked at him and he slowly walked out of the room,irrelevant
kal test hai,irrelevant
i am watching this on the day of exam before going,irrelevant
their are two types of people watching this lecturelegends who are in class  and giving an early start of their  jee preparationultralegends who are in class  and still struggling with their  syllabus,irrelevant
sir missing your unique duster,irrelevant
ans is  meter,irrelevant
legend are seen these video after compartmsnt,irrelevant
mam bahut acche se samjhe mam paease agla chapter,irrelevant
did anyone notice the tattoo,irrelevant
it seems like magic,irrelevant
thank you sir for this,irrelevant
httpsyoutubesuuwgi,irrelevant
you are great sir you explain anything like a genius and like maker of that theory,irrelevant
anyone during bird flew,irrelevant
left at,irrelevant
zero,irrelevant
you are very awesome teacher and your all videos is very helpful for me,irrelevant
mam be like kaisa chutiya banaya,irrelevant
do you known arnab dutta,irrelevant
last ka answer m hai,irrelevant
hii bachcha log,irrelevant
sir is near  million subscribers,irrelevant
manega,irrelevant
kon kon  me ye video dekh rahe hai,irrelevant
students like,irrelevant
please mam rohit kumar class  ncert biology aap teaching revision please please please please please please please please please please please please please,irrelevant
i am watching this vedio at  am at night,irrelevant
sir mujhe physics bilkul nahi aata hai kya kare,irrelevant
mam kaaala bhainsa khada hai meri retina pe kale bhense ki image bnii,irrelevant
my friends doesnt give me  rs please give me redeem code of  rs plssssssssssssssss dont hurt my feelings,irrelevant
yaar sir kaafi hi slow h x pe bhi matlb jayada achhe nahi h pls watch acp sir videos its not on u tube but he did phd in physics and  years of experiencejust search on google top teachers of physics he is the first  guys inhe mat dekho unke question ka level bhi jo h na dimaag ke kapaat khul jaayenge,irrelevant
really appreciate,irrelevant
hello mam my name kushal verm,irrelevant
rip x speed,irrelevant
sir ji u ko mue likhte h,irrelevant
this was my first lecture when i was in class now i am in collegeiit ism,irrelevant
hii handsome phone number do na,irrelevant
c is answer of hw question,irrelevant
sir ur looking osm,irrelevant
sir you have the great skill of attract us towards study at,irrelevant
is this also for st puc,irrelevant
mera phele b aya phir c bhi,irrelevant
aman  pxalakh pandey  pxlearnohub uhd inch laptop  brightness,irrelevant
i am here  december like here who is here after me,irrelevant
mam bhat diya muskurane ka emoji,irrelevant
se  mar gayalove your style sir,irrelevant
me literally sitting here a day before my exam coz kal ye exam me hai or mai bhul gayi kuch solve karna nahi aahraha,irrelevant
who let him cook,irrelevant
clear  in  started again,irrelevant
million ho gayee subscriber congratulation,irrelevant
who else is watching again for magnetism chapter class th,irrelevant
last que ans are vmin vmax,irrelevant
vo bhi kya din the jab ye channel education channel hua krta tha par ab ye bus advertising channel hi rh gya hai,irrelevant
mam ur leftty,irrelevant
wow mza aga mam,irrelevant
adreeschoudharyjyaada mt khujamera aaj paper hai th kaabhi bej rhe hai sojjaaaaaa,irrelevant
thank u dost,irrelevant
me kon kon dekha raha hai,irrelevant
siraapp to top ho hindustan ki hope hoplease support my lovely sir channal physics wallahand hit the like button,irrelevant
bahi koi  class  koi h jo august me padh rha h,irrelevant
sir aap shaving m acche lagte ho as campare to beard,irrelevant
sir aap chiman sir se accha nhi padahte ho,irrelevant
train ki awaz aa rhi hai,irrelevant
sir meet walk ke liye,irrelevant
does kinetic energy depend upon the frame of reference ish question ko dekhkar kon direct goggle me type korne laga  me to direct gaya,irrelevant
sir u r,irrelevant
bhai collisions ki daalnhi toh phir tu samajh hi gaya hoga,irrelevant
aap muslim ho,irrelevant
mam is very intelligent,irrelevant
shipra and ritu mam are fab,irrelevant
iceage dekhi h sir,irrelevant
any prayas  students,irrelevant
itni accha pdhaana love it,irrelevant
ans c,irrelevant
students will see the video but only  of them will get their aim,irrelevant
excelent alak bayya,irrelevant
whos here after the mega collab of alakh sir with hcv sir and walter lewin sir,irrelevant
chaor police dekh kar kon aaya,irrelevant
motivational type videos pe views ache aate hai,irrelevant
wow what a felling of physics sir,irrelevant
god bless you madam ji,irrelevant
jdududjd,irrelevant
gralakhsirsir tuussi great ho ji,irrelevant
thank you so much sir stay blessed,irrelevant
sir app ne to dimag ka bhajya banadiya,irrelevant
ma chodu in ads ki,irrelevant
can we close the umbrella and enjoy raining,irrelevant
commentanswer  joule,irrelevant
bhai ek aur video banate jis may cbse may marks questions kaun se aate yeh batana tha pls,irrelevant
answer  sec,irrelevant
sir ke hath pe pi ka tatto hai,irrelevant
at am,irrelevant
i need maths teacher,irrelevant
kon dekh raha hai,irrelevant
one stop solution to learn physics chemistry and hindi,irrelevant
watching in  july,irrelevant
my school is disappointed all the students in class,irrelevant
batch like and show your number,irrelevant
gaane bhut badiya gaate h,irrelevant
sir please app pgt physics ke preparation be kerva do,irrelevant
you are my study hero,irrelevant
ladka ladki ko pakad lega  aur agar pehli baar miss kar gaya to doosri baar pakdega solution hai main kya karun,irrelevant
trrrrrrrr tiun tiun tiun ting ding ding,irrelevant
sir say toh kaise hai aap log carryminati dialouge,irrelevant
are re are ye kya hua maine na ye jaana,irrelevant
pubg will never old its always come with new version,irrelevant
its  august,irrelevant
idhar se allooooooo dalo aur udhar se sonaaa niklega,irrelevant
dinesh sir live study,irrelevant
august  attendance,irrelevant
anyone here after death of sidhumoosewala,irrelevant
who is here after board exams for session,irrelevant
ultralegend are watching during corona periodhit like button,irrelevant
bhaiyo sir ki help kia kro plzbas   bohot help me aayegi agar sab krenge,irrelevant
jai dev,irrelevant
aye sir ji katai jaher pdhate ho  bilkul behetarin,irrelevant
million students didnt understand integration in clas so now alakh sir clear this so and sooooo easy way,irrelevant
sir aap live nii pdhate fir bhi aapki videos me lgta h jaise live ho sir aapki jitni bhi tareef kee jaye kam h,irrelevant
who is watching this in april,irrelevant
all concepts clear thank you sir,irrelevant
sir dekh main bhi thand me rha hoon but  ki,irrelevant
sir aaj meri tution sir se ladai hogyi wo bolre the ke physics wallah kuch nhi mere samne maine unko bola essa nhi hai he is the very intelli person,irrelevant
mallus indo,irrelevant
any one from jee,irrelevant
icse cbse,irrelevant
sir aap pakka raat ko record kar rahe hai apki aakhe kitni laal ho rhi hai,irrelevant
physics wallahyoutube channelhas started a special pace batch for free especially for class thin this the syllabus will be finished in three months for free of cost,irrelevant
what is the answer of the last question,irrelevant
you are best sir thanks thanks,irrelevant
hit like if u think neet prep are chutiasala padhai ke bich me disturb kr dete hai,irrelevant
tu saaaali chaneel band kar dee koi kaam ki nahi h tuuu,irrelevant
thanks you alakh sir,irrelevant
sir aaj lag rha hai ki physics kesath bio ki jagah math lekar bohot acha kiya manai,irrelevant
a study,irrelevant
sirrrrrr u r the best,irrelevant
hloo guysanshuguptaplease follow this id,irrelevant
kisne kisne last wale question ka answer shi nikala,irrelevant
sab mojeme hai juteme koi nhi hai,irrelevant
who will see this video in,irrelevant
mam your explanation is best,irrelevant
httpsyoutubeqhkzwlqk,irrelevant
hit like agar apne pubg delete kar diya aur padna chalu kar diya  apne class ke topper se bhi jada hard work karenge,irrelevant
hit the like button if u was able to do the last question by yourself,irrelevant
south indians also like u very much sir,irrelevant
bo jo baccha car ki bajese gussa hua tha bo pagal hain usko physics nehi ati bo sirb masti karne ke liye betha hain,irrelevant
work at constant pressurework  at constant volume,irrelevant
jee  wale like karo,irrelevant
pro bro,irrelevant
who is where after cancelled of class x boards,irrelevant
let the paper be first,irrelevant
sir your teaching is vary nice,irrelevant
she is so cute,irrelevant
sir ka naak beh rha h close se dekho,irrelevant
sir u r hero for every student,irrelevant
very easy way of learning from your channel sar,irrelevant
sir ma tooo hbse ma hu,irrelevant
kon kon x pe video dekh rha h,irrelevant
congratulations sir  subscribers,irrelevant
who remembers bkp,irrelevant
ek din apna mukam bhi pura hoga jis din sarir par bardi or bardi par apna naam hoga,irrelevant
bs ye akhi tha is chapter ka,irrelevant
httpsyoutubepgclioxlo,irrelevant
how many of you watching this video in,irrelevant
speed on x is perfect for studying it feels very energetic for studying on this speed,irrelevant
ha sir bade ho gaye,irrelevant
hc verma book ka hi padhate hain sir,irrelevant
your wordings have clarity its easy to understand love your vedios mam,irrelevant
mera monday ko exam hai,irrelevant
aaaaa oooh gaya,irrelevant
sir aap  baje hamate liye video bana rahe ho thanks,irrelevant
bhai jo dislike marraha he na wo nark me jae,irrelevant
sir is the ans r,irrelevant
i am here day before examyou best wishes needed,irrelevant
math is my crush,irrelevant
those who want lakshya batch in the session,irrelevant
bas ye video aur mera safar yahi tak tha,irrelevant
whenever i think about alakh sir i am like sir maths bhi kyu nhi pdhate,irrelevant
sir kya jr rhe ho mai apke pyar se mar jaunga,irrelevant
sir is very much inspired by rats,irrelevant
nayi shirt sarji,irrelevant
zjzmdzg watch thermal expansion of raj sirnew teacher,irrelevant
hayyyeeeee sirr,irrelevant
sir parallax method ka video banaye,irrelevant
dkehte zydada views bhot h but like usme se  hi krte h pta ni ku in he sarm ati h ky video like krrne m,irrelevant
bsc students watching alakh sir videos,irrelevant
no  teacher,irrelevant
con con  dekh raha hai,irrelevant
aap great hn sir,irrelevant
me too is suffering from the problem u told initially,irrelevant
who r watching this lecture in  jan,irrelevant
ky style h sir,irrelevant
work done by our sir can not calculated dil se sirji,irrelevant
physics is the best way to get a chance to win,irrelevant
india wale sach main kamal k log hain  love from pakistan,irrelevant
thank youuuuuu sir maine last question khud se krliya aaram se dekh ke to bahot drr lga tha but thank you btw i am currently in th but because of you have been addicted to physics,irrelevant
wha setting mauj kardi,irrelevant
maine aapke hr lecture note kiye h,irrelevant
padti h,irrelevant
exam se pehle,irrelevant
more than k people started the series nd only k has reached till herecongratulations alljust kidding,irrelevant
pw tufaan,irrelevant
congratulations sir aapke m subscribers pure ho gaye,irrelevant
ye pagal teacher kaun hai be chuha kon khata hai be gadha,irrelevant
this man is physics teacher or comedian depends on our topic,irrelevant
although i am not student but still i love to watch sir videos,irrelevant
sir maan liya,irrelevant
sir numericals ke number aur badhayiye,irrelevant
hello sir do u teach in bakliwal tutorials,irrelevant
back again after completing whole  syllabus with alakh sir,irrelevant
sir aapki video dekhkar doll bhi active ho jaegi,irrelevant
alakh pandey sir is like anand sir for us who is providing such a good content for free of costhats off to you sir,irrelevant
it is one of the best way to read through your video,irrelevant
tu se great sir,irrelevant
whos watching these videos to teach someone,irrelevant
he knew thats gonna trend,irrelevant
lot of love sir,irrelevant
just getting booster before iit jam evergreen videos from class collage level pw rock  and getting my letent knowledge back,irrelevant
any badi send party th video,irrelevant
bruh i am in th and this thing is like so ez btw this is my fathers account,irrelevant
maam you are my godfather,irrelevant
close isc then,irrelevant
httpswwwonlinepapersindownload chapterwise papers for icse x maths and science,irrelevant
who who watched this in,irrelevant
so bored,irrelevant
sir ji aap sach ke hamre god ho aap hamesa khus rahe,irrelevant
pe sir ne bola good evening and it was really evening,irrelevant
i love your lecture sir,irrelevant
thank you sir  your are the best physics teacher,irrelevant
ttttttttttttttttttttttttttttthum aapko comment bhi kar sakte hai,irrelevant
i have enough to say any word,irrelevant
sir i think ur fav colour is black u always wears a black t shirt while making videos for us,irrelevant
u are adorable sir,irrelevant
padhana ek kla hai jo apme kut kut kar bhari hui hai,irrelevant
chaliye shuru karte hai ye to technical guruji ka dialogue hai sir hahahaha,irrelevant
legends are watching day before exam,irrelevant
kash mai alakh sir ke camera ke jagah hoti,irrelevant
its july  and still these are the best videos on kinematics in youtube,irrelevant
physics ka baap,irrelevant
what is physicspwfellllllll,irrelevant
toorrrrrrrrrr,irrelevant
physics and physicswallah is love,irrelevant
kuch jaruri question puchna h,irrelevant
hey everyone we will start a new alakh sir fan club support n join,irrelevant
kis kis ne  par buffalo ki awaz suni,irrelevant
i waited eagerly for u r class sir very nice to see you again,irrelevant
alakh sirunacademy,irrelevant
ultra legends watch  night before exam,irrelevant
student from nepal,irrelevant
mam haves iphone,irrelevant
math me mjaa aate the,irrelevant
for best physics see luv gangil,irrelevant
awaz akash chopra ki cricket commentry jesi h,irrelevant
best vs physics walla,irrelevant
sir ka phool mujhe pankha lagaa,irrelevant
kon hai jo is lecturer ko dislike kerta hai,irrelevant
mam love you your art of teaching is wonderful,irrelevant
really outstanding way god bless you,irrelevant
speed ka bada bhai velocityzindagi me hame vector banna hai scalar nhi,irrelevant
phadae karta rahe all the very best,irrelevant
awaz tej kar lo yaar earphone laga ke kaan mein dard ho gaya hai,irrelevant
how many  jeeneet aspirants herelike karte jao line sekoi dhakka  mukki nahi,irrelevant
his videos are universal any one can listen  any time hatsoff sir,irrelevant
batch like thoko,irrelevant
sir mai ye video  year baad deakh rahi h aur abhi thand hi h,irrelevant
hit like for alakh sir,irrelevant
just kmmal,irrelevant
baccho dont do rattafication,irrelevant
those who dislike this video are born for dislike,irrelevant
agr asi roads india me ho to stuntman ki khabre sabhi news channel pe hogi,irrelevant
viedo started at,irrelevant
sir isme maja nahi aata aap white board par hi padhaya,irrelevant
how many of you are in th,irrelevant
aisa lag raha tha ki alakh sir soke uthneke baad jaldi se padha rahe the,irrelevant
who is here  december,irrelevant
whos here in november for class tests edit,irrelevant
sir ki video aate hi like kon kon kr deta hlike must,irrelevant
acceleration centre peta tanjential net hena then,irrelevant
nhbu,irrelevant
vo option bthank you sir,irrelevant
jakhas,irrelevant
mera bhi saahi waala aaya tha,irrelevant
who still watching in,irrelevant
i am a big fan of your,irrelevant
a very good physics teacher,irrelevant
sir duniya ko direction to aapne de di,irrelevant
hw ans a,irrelevant
god of concept,irrelevant
aap bachho ki dhadkan hain mere gurujeeluv u alakh sirapko ishwar khub swasth rakhe,irrelevant
sir aapka tatoo mast h,irrelevant
kaunkaun log is video ko  ke liye taiyar kar raha hai board ke liye,irrelevant
yaar koi in dislike walo ko pakad ke jute maro,irrelevant
thnxs alotfrom pakistan,irrelevant
hare krishna,irrelevant
bacho padhne ka sahi tarika physics wallah ka video dekho  notes banaoquestion solve karo and neet prep ki gaand maaro,irrelevant
i want to meet alakh sir once in my life,irrelevant
sir answer is  others answer is negative so we not let negative volue,irrelevant
mazzeh ke sath kabhi padhai nahi hothi,irrelevant
cockroach is not a bird,irrelevant
from alakh pandeya quote always comes in my mind that what hard it iswhat sacrifice you have to give always you have to climb to reach the top and also revolution comes only by the motiv of only one man and then slowly slowly people starts to join when they see him rising towards the top,irrelevant
any free fire player here,irrelevant
httpsyoutubexuzbfcsh,irrelevant
waah sir waah maja aa gya,irrelevant
who is here in the lockdown period,irrelevant
u r great man really,irrelevant
betting he is the best teacher in india,irrelevant
legend watching in day before physics exam,irrelevant
lavish,irrelevant
legend are watching in jan,irrelevant
sir is op,irrelevant
who still watch after success pw,irrelevant
httpsyoutubeoxhgcit,irrelevant
bohot confuse kr rahe ho,irrelevant
k subscribers is comming sooncongratulations sir ji,irrelevant
i am a lakshiyaan and rj sir said purane lec dekhke aao unke jinme unhone th ke kuch concept ha jo th ma use hongye toh ma sir ke pass agya kyonki maane puri th alakh sir se hi padha haa,irrelevant
thankyou siru r doing a great work,irrelevant
guru ji you are realy changing my life day to day,irrelevant
sir aap ne apne right hand per koi banaya hai,irrelevant
who is watching in feb,irrelevant
just watching it now before exams,irrelevant
thanku sir can u give ur nunber your vedios are very good,irrelevant
im the one who never touched maths but exam times im always searchings this type of stuff,irrelevant
pyara sa nanha sa awesome video hai sir,irrelevant
legends are watching in  feb,irrelevant
we are legends not even know about our results of board but still here,irrelevant
mam ap bahat achha padha rahehe so app ke moblie no denge main lipsa hun,irrelevant
kuch nhi aata rattu tota,irrelevant
someone seeing this in,irrelevant
semicircular ring  rpisemicircular plate r pitriangular disc hhollow hemisphere  rsold hemisphere  rsolid cone h,irrelevant
kon hai woh jo dislike kar rahe hai  kaha se aate yeh log,irrelevant
thanks a million sir,irrelevant
who wants to be alakh sir as physics teacher in hisher school,irrelevant
thanku it was useful,irrelevant
helo bachoooooooooooooo,irrelevant
sir i also started a you tube channel for organic chemistryi have so many tricks for organic chemistry,irrelevant
me who watching at x suddenly set word comes,irrelevant
hm bole bole kya kre kre  ki aap achaa padhate hai,irrelevant
awesome dude is here what a nice teacher u r sir its genuinely too good to see ur videos n thnx a lot for making vdo over these topics actually these r coming in mah quarterly exms,irrelevant
sec pe video ko sunao phir batao kya sunai diya warna ise like krdena,irrelevant
habibi habibi physics wallllahhh habibi,irrelevant
ultra max pro legend watching march,irrelevant
what the f is going on,irrelevant
homework question ka ans option a aya na  last wala,irrelevant
please come back sir,irrelevant
all  th students after cancelling board exam like,irrelevant
that tattoo tho,irrelevant
superrr sir,irrelevant
hi mami am from karnataka,irrelevant
best teacher online,irrelevant
who is here watching in december,irrelevant
oggy to cockroach se v first heee,irrelevant
struggle,irrelevant
tomorrow is my final exam kalo jisake final exam ha,irrelevant
aap hmare liye god hoo mam tnxxx lot mam,irrelevant
l,irrelevant
sir khud ko petna itna asan nahi hota hit is difficult to find oneself,irrelevant
legends are see this video overnight after exam,irrelevant
not my fav channel,irrelevant
simply legend,irrelevant
legends are always legendswatching this classes before one day for exams in x speedwho are legends here let me see,irrelevant
noo one,irrelevant
mam boli band,irrelevant
mai bhi group me join krugi mai ji muchey link send kro na,irrelevant
tu nanga hi toh aaya h kya ghanta leke jayega,irrelevant
gy,irrelevant
mam do u live in bangalore,irrelevant
party kab doge k subscribers oye oye balle balle,irrelevant
who r watching this video now,irrelevant
is channel ka name physics hai hum to ise physics smjhte hain,irrelevant
kataee jahar,irrelevant
he didnt want subscribers likeshe always want excellence,irrelevant
it was same,irrelevant
did anybody here saw action labs video on black bodyhttpswwwyoutubecomwatchvaafdcvnvpm,irrelevant
mam sir mam anthe,irrelevant
ur current statuscracked jee mission,irrelevant
dil se alpha ko smjho dil se,irrelevant
plss reply maam,irrelevant
everyone stop it  mam is studying very well at op level,irrelevant
what a smile at end of the video,irrelevant
wow amazing love from nepal,irrelevant
whos watching this in,irrelevant
who is preferring alakh sir vdo rather than pace series,irrelevant
mam reaction very funny,irrelevant
after watching all the kinematics lectures by physics wallah my two favorite numbers are  and,irrelevant
best moment throughout the video,irrelevant
the time they have meet will be sec or position will be  m,irrelevant
hardest topic of the world,irrelevant
sir kepler was an assistant of tyco brahe tyco was very hard working person he took a large amount of data from space through talescope after his death kepler used his data and formulated his laws,irrelevant
anyone from september,irrelevant
nice t shirt sir ji,irrelevant
wow is watching in,irrelevant
thanks magnet brains from pakistan,irrelevant
how many student were each in,irrelevant
sir aapme bahut heat hai,irrelevant
very soon this cannel going to be favorite cannel on youtube of student,irrelevant
sir has taken mathematics stream in thier class th,irrelevant
yrs complete and no answeralakh sir we love you,irrelevant
you are very good teacher of bio,irrelevant
sir you are the best physics teacher,irrelevant
jisko bhi cross product ki trick acchi lgi hit the like button,irrelevant
wow mam i am your students i love you mam,irrelevant
pta hai hum sir ka pw batch liye lakin physics  alkh sir say hi padte hai aisa kon kon karta hai,irrelevant
never thought studying physics could be this fun  all credit goes to you,irrelevant
speed,irrelevant
vai vai,irrelevant
tu tere tere kyu karta hai bee hum students hai aap aap karke bola kar samajha tu,irrelevant
shayad mai aapse  sal pahile mila hota,irrelevant
